individual,gender,mode,decision,dwell_time,incentive,congestion,alt,choice_id
116.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,648
116.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,649
116.0,2.0,MRT,0.0,45.0,5.0,0.0,stay,649
116.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,650
116.0,2.0,MRT,0.0,60.0,10.0,0.0,stay,650
117.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,651
117.0,2.0,MRT,0.0,60.0,0.0,0.0,stay,651
117.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,652
117.0,2.0,MRT,0.0,60.0,5.0,0.0,stay,652
117.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,653
117.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,653
117.0,2.0,MRT,1.0,45.0,10.0,0.0,stay,654
117.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,654
117.0,2.0,MRT,1.0,60.0,10.0,0.0,stay,655
117.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,655
117.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,656
117.0,2.0,MRT,0.0,75.0,10.0,0.0,stay,656
118.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,657
118.0,2.0,MRT,0.0,30.0,0.0,0.0,stay,657
118.0,2.0,MRT,1.0,30.0,5.0,0.0,stay,658
118.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,658
118.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,659
118.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,659
118.0,2.0,MRT,1.0,45.0,10.0,0.0,stay,660
118.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,660
118.0,2.0,MRT,1.0,60.0,10.0,0.0,stay,661
118.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,661
118.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,662
118.0,2.0,MRT,0.0,45.0,5.0,0.0,stay,662
118.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,663
118.0,2.0,MRT,0.0,75.0,10.0,0.0,stay,663
119.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,664
119.0,2.0,MRT,0.0,30.0,10.0,0.0,stay,664
121.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,665
121.0,1.0,MRT,0.0,30.0,10.0,0.0,stay,665
122.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,666
122.0,2.0,MRT,0.0,15.0,0.0,0.0,stay,666
122.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,667
122.0,2.0,MRT,0.0,15.0,5.0,0.0,stay,667
122.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,668
122.0,2.0,MRT,0.0,30.0,10.0,0.0,stay,668
124.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,669
124.0,2.0,MRT,0.0,60.0,0.0,0.0,stay,669
124.0,2.0,MRT,1.0,30.0,5.0,0.0,stay,670
124.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,670
124.0,2.0,MRT,1.0,45.0,5.0,0.0,stay,671
124.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,671
124.0,2.0,MRT,1.0,60.0,5.0,0.0,stay,672
124.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,672
124.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,673
124.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,673
124.0,2.0,MRT,1.0,45.0,10.0,0.0,stay,674
124.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,674
124.0,2.0,MRT,1.0,60.0,10.0,0.0,stay,675
124.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,675
124.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,676
124.0,2.0,MRT,0.0,75.0,5.0,0.0,stay,676
124.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,677
124.0,2.0,MRT,0.0,75.0,10.0,0.0,stay,677
125.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,678
125.0,2.0,MRT,0.0,60.0,0.0,0.0,stay,678
125.0,2.0,MRT,1.0,30.0,5.0,0.0,stay,679
125.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,679
125.0,2.0,MRT,1.0,45.0,5.0,0.0,stay,680
125.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,680
125.0,2.0,MRT,1.0,60.0,5.0,0.0,stay,681
125.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,681
125.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,682
125.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,682
125.0,2.0,MRT,1.0,45.0,10.0,0.0,stay,683
125.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,683
125.0,2.0,MRT,1.0,60.0,10.0,0.0,stay,684
125.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,684
125.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,685
125.0,2.0,MRT,0.0,75.0,5.0,0.0,stay,685
125.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,686
125.0,2.0,MRT,0.0,75.0,10.0,0.0,stay,686
127.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,687
127.0,2.0,MRT,0.0,30.0,0.0,0.0,stay,687
127.0,2.0,MRT,1.0,30.0,5.0,0.0,stay,688
127.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,688
127.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,689
127.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,689
127.0,2.0,MRT,1.0,45.0,10.0,0.0,stay,690
127.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,690
127.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,691
127.0,2.0,MRT,0.0,45.0,5.0,0.0,stay,691
127.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,692
127.0,2.0,MRT,0.0,60.0,10.0,0.0,stay,692
129.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,693
129.0,2.0,MRT,0.0,30.0,10.0,0.0,stay,693
133.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,694
133.0,1.0,MRT,0.0,30.0,10.0,0.0,stay,694
140.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,695
140.0,1.0,MRT,0.0,30.0,10.0,0.0,stay,695
141.0,2.0,MRT,1.0,30.0,5.0,0.0,stay,696
141.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,696
141.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,697
141.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,697
141.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,698
141.0,2.0,MRT,0.0,30.0,0.0,0.0,stay,698
141.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,699
141.0,2.0,MRT,0.0,45.0,5.0,0.0,stay,699
141.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,700
141.0,2.0,MRT,0.0,45.0,10.0,0.0,stay,700
144.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,701
144.0,1.0,MRT,0.0,30.0,10.0,0.0,stay,701
145.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,702
145.0,2.0,MRT,0.0,60.0,0.0,0.0,stay,702
145.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,703
145.0,2.0,MRT,0.0,60.0,5.0,0.0,stay,703
145.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,704
145.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,704
145.0,2.0,MRT,1.0,45.0,10.0,0.0,stay,705
145.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,705
145.0,2.0,MRT,1.0,60.0,10.0,0.0,stay,706
145.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,706
145.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,707
145.0,2.0,MRT,0.0,75.0,10.0,0.0,stay,707
147.0,1.0,MRT,1.0,30.0,0.0,0.0,stay,708
147.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,708
147.0,1.0,MRT,1.0,30.0,5.0,0.0,stay,709
147.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,709
147.0,1.0,MRT,1.0,30.0,10.0,0.0,stay,710
147.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,710
147.0,1.0,MRT,1.0,45.0,10.0,0.0,stay,711
147.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,711
147.0,1.0,MRT,1.0,60.0,10.0,0.0,stay,712
147.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,712
147.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,713
147.0,1.0,MRT,0.0,45.0,0.0,0.0,stay,713
147.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,714
147.0,1.0,MRT,0.0,45.0,5.0,0.0,stay,714
147.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,715
147.0,1.0,MRT,0.0,75.0,10.0,0.0,stay,715
152.0,1.0,MRT,1.0,30.0,0.0,0.0,stay,716
152.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,716
152.0,1.0,MRT,1.0,45.0,0.0,0.0,stay,717
152.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,717
152.0,1.0,MRT,1.0,60.0,0.0,0.0,stay,718
152.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,718
152.0,1.0,MRT,1.0,30.0,5.0,0.0,stay,719
152.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,719
152.0,1.0,MRT,1.0,45.0,5.0,0.0,stay,720
152.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,720
152.0,1.0,MRT,1.0,60.0,5.0,0.0,stay,721
152.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,721
152.0,1.0,MRT,1.0,30.0,10.0,0.0,stay,722
152.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,722
152.0,1.0,MRT,1.0,45.0,10.0,0.0,stay,723
152.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,723
152.0,1.0,MRT,1.0,60.0,10.0,0.0,stay,724
152.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,724
152.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,725
152.0,1.0,MRT,0.0,75.0,0.0,0.0,stay,725
152.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,726
152.0,1.0,MRT,0.0,75.0,5.0,0.0,stay,726
152.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,727
152.0,1.0,MRT,0.0,75.0,10.0,0.0,stay,727
156.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,728
156.0,1.0,MRT,0.0,30.0,0.0,0.0,stay,728
156.0,1.0,MRT,1.0,30.0,5.0,0.0,stay,729
156.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,729
156.0,1.0,MRT,1.0,30.0,10.0,0.0,stay,730
156.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,730
156.0,1.0,MRT,1.0,45.0,10.0,0.0,stay,731
156.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,731
156.0,1.0,MRT,1.0,60.0,10.0,0.0,stay,732
156.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,732
156.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,733
156.0,1.0,MRT,0.0,45.0,5.0,0.0,stay,733
156.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,734
156.0,1.0,MRT,0.0,75.0,10.0,0.0,stay,734
158.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,735
158.0,2.0,MRT,0.0,30.0,10.0,0.0,stay,735
160.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,736
160.0,1.0,MRT,0.0,30.0,10.0,0.0,stay,736
167.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,737
167.0,2.0,MRT,0.0,60.0,0.0,0.0,stay,737
167.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,738
167.0,2.0,MRT,0.0,60.0,5.0,0.0,stay,738
167.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,739
167.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,739
167.0,2.0,MRT,1.0,45.0,10.0,0.0,stay,740
167.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,740
167.0,2.0,MRT,1.0,60.0,10.0,0.0,stay,741
167.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,741
167.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,742
167.0,2.0,MRT,0.0,75.0,10.0,0.0,stay,742
170.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,743
170.0,2.0,MRT,0.0,30.0,10.0,0.0,stay,743
173.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,744
173.0,2.0,MRT,0.0,30.0,10.0,0.0,stay,744
174.0,2.0,MRT,1.0,30.0,0.0,0.0,stay,745
174.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,745
174.0,2.0,MRT,1.0,45.0,0.0,0.0,stay,746
174.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,746
174.0,2.0,MRT,1.0,60.0,0.0,0.0,stay,747
174.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,747
174.0,2.0,MRT,1.0,30.0,5.0,0.0,stay,748
174.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,748
174.0,2.0,MRT,1.0,45.0,5.0,0.0,stay,749
174.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,749
174.0,2.0,MRT,1.0,60.0,5.0,0.0,stay,750
174.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,750
174.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,751
174.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,751
174.0,2.0,MRT,1.0,45.0,10.0,0.0,stay,752
174.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,752
174.0,2.0,MRT,1.0,60.0,10.0,0.0,stay,753
174.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,753
174.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,754
174.0,2.0,MRT,0.0,75.0,0.0,0.0,stay,754
174.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,755
174.0,2.0,MRT,0.0,75.0,5.0,0.0,stay,755
174.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,756
174.0,2.0,MRT,0.0,75.0,10.0,0.0,stay,756
177.0,2.0,MRT,1.0,30.0,0.0,0.0,stay,757
177.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,757
177.0,2.0,MRT,1.0,45.0,0.0,0.0,stay,758
177.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,758
177.0,2.0,MRT,1.0,60.0,0.0,0.0,stay,759
177.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,759
177.0,2.0,MRT,1.0,30.0,5.0,0.0,stay,760
177.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,760
177.0,2.0,MRT,1.0,45.0,5.0,0.0,stay,761
177.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,761
177.0,2.0,MRT,1.0,60.0,5.0,0.0,stay,762
177.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,762
177.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,763
177.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,763
177.0,2.0,MRT,1.0,45.0,10.0,0.0,stay,764
177.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,764
177.0,2.0,MRT,1.0,60.0,10.0,0.0,stay,765
177.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,765
177.0,2.0,MRT,1.0,75.0,10.0,0.0,stay,766
177.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,766
177.0,2.0,MRT,1.0,90.0,10.0,0.0,stay,767
177.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,767
177.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,768
177.0,2.0,MRT,0.0,75.0,0.0,0.0,stay,768
177.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,769
177.0,2.0,MRT,0.0,75.0,5.0,0.0,stay,769
177.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,770
177.0,2.0,MRT,0.0,105.0,10.0,0.0,stay,770
178.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,771
178.0,2.0,MRT,0.0,30.0,10.0,0.0,stay,771
180.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,772
180.0,2.0,MRT,0.0,15.0,0.0,0.0,stay,772
180.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,773
180.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,773
180.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,774
180.0,2.0,MRT,0.0,30.0,5.0,0.0,stay,774
180.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,775
180.0,2.0,MRT,0.0,45.0,10.0,0.0,stay,775
183.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,776
183.0,1.0,MRT,0.0,60.0,0.0,0.0,stay,776
183.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,777
183.0,1.0,MRT,0.0,60.0,5.0,0.0,stay,777
183.0,1.0,MRT,1.0,30.0,10.0,0.0,stay,778
183.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,778
183.0,1.0,MRT,1.0,45.0,10.0,0.0,stay,779
183.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,779
183.0,1.0,MRT,1.0,60.0,10.0,0.0,stay,780
183.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,780
183.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,781
183.0,1.0,MRT,0.0,75.0,10.0,0.0,stay,781
185.0,2.0,MRT,1.0,30.0,5.0,0.0,stay,782
185.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,782
185.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,783
185.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,783
185.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,784
185.0,2.0,MRT,0.0,30.0,0.0,0.0,stay,784
185.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,785
185.0,2.0,MRT,0.0,45.0,5.0,0.0,stay,785
185.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,786
185.0,2.0,MRT,0.0,45.0,10.0,0.0,stay,786
188.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,787
188.0,2.0,MRT,0.0,30.0,0.0,0.0,stay,787
188.0,2.0,MRT,1.0,30.0,5.0,0.0,stay,788
188.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,788
188.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,789
188.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,789
188.0,2.0,MRT,1.0,45.0,10.0,0.0,stay,790
188.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,790
188.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,791
188.0,2.0,MRT,0.0,45.0,5.0,0.0,stay,791
188.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,792
188.0,2.0,MRT,0.0,60.0,10.0,0.0,stay,792
198.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,793
198.0,1.0,MRT,0.0,60.0,0.0,0.0,stay,793
198.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,794
198.0,1.0,MRT,0.0,60.0,5.0,0.0,stay,794
198.0,1.0,MRT,1.0,30.0,10.0,0.0,stay,795
198.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,795
198.0,1.0,MRT,1.0,45.0,10.0,0.0,stay,796
198.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,796
198.0,1.0,MRT,1.0,60.0,10.0,0.0,stay,797
198.0,1.0,MRT,0.0,0.0,0.0,2.0,leave,797
198.0,1.0,MRT,1.0,0.0,0.0,2.0,leave,798
198.0,1.0,MRT,0.0,75.0,10.0,0.0,stay,798
199.0,2.0,MRT,1.0,30.0,0.0,0.0,stay,799
199.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,799
199.0,2.0,MRT,1.0,30.0,5.0,0.0,stay,800
199.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,800
199.0,2.0,MRT,1.0,45.0,5.0,0.0,stay,801
199.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,801
199.0,2.0,MRT,1.0,30.0,10.0,0.0,stay,802
199.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,802
199.0,2.0,MRT,1.0,45.0,10.0,0.0,stay,803
199.0,2.0,MRT,0.0,0.0,0.0,2.0,leave,803
199.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,804
199.0,2.0,MRT,0.0,45.0,0.0,0.0,stay,804
199.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,805
199.0,2.0,MRT,0.0,60.0,5.0,0.0,stay,805
199.0,2.0,MRT,1.0,0.0,0.0,2.0,leave,806
199.0,2.0,MRT,0.0,60.0,10.0,0.0,stay,806
